aod440,aod500,fmf500,rmse_fmf,fmf500_sub,fmf500_sob,aod500_sub,aod500_sob,class,class_00,class_01,class_10,class_11,class_code
0.1036592068965517,0.084828,0.7474696551724138,0.1053111206896551,0.6421585344827587,0.8527807758620689,0.074828,0.094828,1,1,8,1,8,M
0.08597338596491229,0.07086433333333333,0.6950585087719301,0.09560771929824566,0.5994507894736845,0.7906662280701757,0.06086433333333333,0.08086433333333333,1,1,1,1,1,M
0.0993456923076923,0.083506,0.6940965384615384,0.1051118461538461,0.5889846923076923,0.7992083846153845,0.073506,0.09350599999999999,1,1,1,1,1,M
0.09999618181818182,0.0840908909090909,0.6438016603773583,0.09259507547169812,0.5512065849056602,0.7363967358490564,0.0740908909090909,0.0940908909090909,1,1,1,1,1,M
0.07702296226415094,0.06550549056603774,0.6132660754716981,0.08655837735849059,0.5267076981132075,0.6998244528301887,0.05550549056603774,0.07550549056603774,1,1,1,1,1,M
0.08148997826086955,0.06919276086956519,0.5979241739130434,0.08418036956521742,0.513743804347826,0.6821045434782609,0.05919276086956519,0.07919276086956518,1,1,1,1,1,M
0.07839504444444445,0.0666986888888889,0.5872262,0.0804886,0.5067376,0.6677148,0.0566986888888889,0.0766986888888889,1,1,1,1,1,M
0.09063006521739128,0.07657867391304349,0.6115444782608696,0.08335502173913042,0.5281894565217391,0.6948995,0.06657867391304349,0.08657867391304348,1,1,1,1,1,M
0.06404326190476191,0.05443023809523809,0.5843481904761905,0.07883500000000002,0.5055131904761905,0.6631831904761905,0.044430238095238085,0.06443023809523808,1,1,1,1,1,M
0.0563949534883721,0.04761737209302327,0.5850887906976743,0.07568251162790697,0.5094062790697673,0.6607713023255812,0.037617372093023266,0.05761737209302327,1,1,1,1,1,M
0.0743925625,0.06262437499999998,0.6265443749999999,0.0823048125,0.5442395624999999,0.7088491874999999,0.05262437499999998,0.07262437499999998,1,1,1,1,1,M
0.07755865517241381,0.06623925862068963,0.5623261206896552,0.07795584482758622,0.48437027586206893,0.6402819655172414,0.05623925862068963,0.07623925862068963,1,1,1,1,1,M
0.09087388571428573,0.07636542857142858,0.6138786857142857,0.0874576,0.5264210857142857,0.7013362857142857,0.06636542857142859,0.08636542857142858,1,1,1,1,1,M
0.1042620277777778,0.08707069444444443,0.6128919166666669,0.0807318888888889,0.5321600277777779,0.6936238055555558,0.07707069444444443,0.09707069444444442,1,1,1,1,1,M
0.07057892105263157,0.06001194736842107,0.5435327368421051,0.07450507894736842,0.4690276578947367,0.6180378157894736,0.050011947368421066,0.07001194736842106,1,1,1,1,1,M
0.0820014523809524,0.06948121428571429,0.5771071904761903,0.079144,0.4979631904761903,0.6562511904761903,0.05948121428571428,0.07948121428571428,1,1,1,1,1,M
