aod440,aod870,aod1020,arod,eae,arod_sub,arod_sob,eae_sub,eae_sob,aod440_sub,aod440_sob,class,class_00,class_01,class_10,class_11,class_code
0.1103939230769231,0.06329476923076924,0.05273453846153846,0.47769421533097195,0.8329150769230769,0.37474275100253895,0.580645679659405,0.557552200296493,1.1082779535496607,0.1003939230769231,0.12039392307692309,1,1,1,1,1,M
0.149639,0.0724275,0.0601715,0.4021110806674731,1.0840365,0.32893989123130213,0.47528227010364404,0.8559996451983787,1.3120733548016215,0.13963899999999999,0.159639,1,1,1,8,8,M
0.121503,0.061007,0.048293,0.397463437116779,1.028643,0.3081963642534211,0.4867305099801369,0.7547426101981087,1.3025433898018912,0.111503,0.131503,1,8,1,8,1,M
0.1031487142857143,0.07750514285714286,0.07136235714285714,0.6918395215784144,0.4750162142857142,0.5725371838852568,0.8111418592715721,0.235181611977235,0.7148508165941935,0.0931487142857143,0.1131487142857143,1,1,1,1,1,M
0.06122685714285715,0.04104714285714285,0.03665107142857143,0.5986110203738788,0.6284459285714287,0.3998412888138827,0.7973807519338749,0.15975047592526032,1.097141381217597,0.05122685714285715,0.07122685714285715,1,1,1,1,1,M
0.101137625,0.0532219375,0.04531324999999999,0.44803553573657673,1.0017565625,0.3387870127795069,0.5572840586936465,0.6798241839408287,1.3236889410591712,0.091137625,0.11113762499999999,1,1,1,1,1,M
0.06892039999999998,0.03848276666666666,0.0318538275862069,0.46218286002702985,0.9232139333333336,0.2969857783996688,0.6273799416543909,0.44959735326674644,1.3968305133999208,0.05892039999999998,0.07892039999999997,1,8,1,8,1,M
0.07086878260869564,0.03673460869565217,0.03040156521739131,0.42898387834957696,1.008302173913043,0.2670725544661944,0.5908952022329595,,,0.06086878260869564,0.08086878260869564,1,8,1,8,1,M
0.09568076923076922,0.05738153846153846,0.048804,0.5100711500582868,0.771066076923077,0.39073953233411074,0.629402767782463,0.4591620303059205,1.0829701235402336,0.08568076923076923,0.10568076923076922,1,1,1,1,1,M
0.1468174615384615,0.1027360769230769,0.0946376153846154,0.6445937315148537,0.546994,0.5631284139223899,0.7260590491073174,0.3701775851286866,0.7238104148713134,0.1368174615384615,0.15681746153846152,1,1,1,8,8,M
0.1065877142857143,0.05830214285714286,0.048605,0.4560094033887582,0.9161737142857144,0.3496837922841747,0.5623350144933418,0.6186530299447619,1.2136943986266668,0.0965877142857143,0.1165877142857143,1,1,1,1,1,M
0.109488,0.039029,0.029636,0.27067806517609233,1.499757,0.1729452397815514,0.36841089057063325,,,0.09948800000000001,0.119488,8,8,1,8,1,C
0.07154579166666668,0.026926125,0.02211254166666666,0.3090683763720087,1.442027041666667,0.15626883307799921,0.46186791966601815,,,0.061545791666666676,0.08154579166666667,8,8,1,8,1,C
0.101589,0.047993,0.04162222222222222,0.4097119001291697,1.081249444444444,0.30075254679850627,0.5186712534598331,0.7229530522689513,1.4395458366199367,0.091589,0.111589,1,8,1,8,1,M
0.09493366666666665,0.03411,0.028323,0.2983451603049147,1.502691,0.18683914821223577,0.4098511723975936,1.0026502674656919,2.002731732534308,0.08493366666666666,0.10493366666666665,8,8,1,8,1,C
0.1007191,0.0410661,0.0357005,0.3544561061407419,1.4112207,0.24852175651536734,0.4603904557661165,0.9943431524739522,1.8280982475260479,0.09071910000000001,0.1107191,1,8,1,8,1,M
0.07507010638297872,0.02611236170212767,0.02099978723404255,0.27973567969798446,1.563126510638298,0.13533338294010888,0.42413797645586004,,,0.06507010638297872,0.08507010638297871,8,8,1,8,1,C
0.09133788461538463,0.03127738461538462,0.02459607692307692,0.2692866933217111,1.574898884615385,0.15438920322080169,0.38418418342262056,,,0.08133788461538463,0.10133788461538462,8,8,1,8,1,C
0.09222774999999998,0.041091875,0.0358955,0.3892049844000315,1.235653125,0.268471721992016,0.509938246808047,0.7923182710879997,1.6789879789120004,0.08222774999999999,0.10222774999999998,1,8,1,8,1,M
0.1259768571428571,0.06497157142857143,0.06010942857142857,0.4771465960868097,1.035977,0.3879511671840713,0.5663420249895481,0.7707373312833787,1.3012166687166211,0.11597685714285712,0.13597685714285712,1,1,1,1,1,M
0.1103243333333333,0.037045,0.02826066666666667,0.25615986802548857,1.590844666666667,0.16038467993083383,0.3519350561201433,,,0.10032433333333331,0.1203243333333333,8,8,1,8,1,C
0.1072528333333333,0.05554816666666666,0.05018308333333333,0.46789517604041553,1.066921333333333,0.36415781030839534,0.5716325417724357,0.7596240631723252,1.3742186034943407,0.0972528333333333,0.11725283333333329,1,1,1,1,1,M
0.08985883333333335,0.03865693333333334,0.03363316666666667,0.37428893097135696,1.277277933333333,0.25213738534214347,0.49644047660057045,0.8298528931675022,1.724702973499164,0.07985883333333335,0.09985883333333334,1,8,1,8,1,M
0.08952055555555553,0.04063992592592593,0.03575011111111111,0.3993508629303016,1.176845814814815,0.27589582513025374,0.5228059007303494,0.7550795335231786,1.5986120961064516,0.07952055555555554,0.09952055555555553,1,8,1,8,1,M
0.0809979090909091,0.04278472727272728,0.03906572727272727,0.482305379375674,1.056780363636364,0.34087393025025203,0.623736828501096,0.6379977457541812,1.4755629815185467,0.07099790909090911,0.0909979090909091,1,1,1,1,1,M
0.08063901923076924,0.03353790384615384,0.02854996153846154,0.35404648780212095,1.299225442307692,0.21855156047447527,0.4895414151297666,,,0.07063901923076925,0.09063901923076924,1,8,1,8,1,M
0.07921999999999996,0.03184874193548387,0.02647132258064517,0.3341494897834535,1.338638677419355,0.19857306406090972,0.4697259155059973,,,0.06921999999999996,0.08921999999999995,1,8,1,8,1,M
0.11588665,0.046121675,0.0393858,0.33986485932590166,1.35375975,0.24616344866388318,0.43356626998792014,0.9893668960225088,1.7181526039774913,0.10588665,0.12588665,1,8,1,8,1,M
0.1196177666666667,0.04670483333333333,0.03963229999999999,0.33132452732077405,1.385727833333334,0.24170450556262335,0.42094454907892476,1.02517619241304,1.746279474253628,0.1096177666666667,0.1296177666666667,1,8,1,8,1,M
